None,Κανένας
Rose Day,Ημέρα Rose
Propose Day,προτείνει ημέρας
Chocolate Day,Ημέρα Σοκολάτα
Teddy Day,Ημέρα Teddy
Promise Day,Ημέρα υπόσχεση
Hug Day,ΗΜΕΡΑ ΑΓΚΑΛΙΑΣ
Kiss Day,Kiss Ημέρα
Valentine\'s Day,Ημέρα του Αγίου Βαλεντίνου
Xmas Theme 1,Χριστούγεννα θέμα 1
Xmas Theme 2,Χριστούγεννα θέμα 2
Merry Christmas - Theme 1,Καλά Χριστούγεννα - Θέμα 1
Merry Christmas - Theme 2,Καλά Χριστούγεννα - Θέμα 2
Merry Christmas - Theme 3,Καλά Χριστούγεννα - Θέμα 3
Merry Christmas - Theme 4,Καλά Χριστούγεννα - Θέμα 4
Merry Christmas - Theme 5,Καλά Χριστούγεννα - Θέμα 5
Black Friday Theme1,Μαύρη Παρασκευή THEME1
Black Friday Theme2,Μαύρη Παρασκευή THEME2
Black Friday Theme3,Μαύρη Παρασκευή Theme3
Black Friday Theme4,Μαύρη Παρασκευή Theme4
Diwali Theme1,Diwali THEME1
Diwali Theme2,Diwali THEME2
Diwali Theme3,Diwali Theme3
Diwali Theme4,Diwali Theme4
Diwali Theme5,Diwali Theme5
Easter Theme1,Πάσχα THEME1
Easter Theme2,Πάσχα THEME2
Easter Theme3,Πάσχα Theme3
Halloween Theme1,Απόκριες THEME1
Halloween Theme2,Απόκριες θέμα 2
Halloween Theme3,Απόκριες Theme3
Halloween Theme4,Απόκριες Theme4
Thanks Giving Theme1,Χάρη Δίνοντας THEME1
Happy New Year Theme1,Ευτυχισμένο το Νέο Έτος THEME1
Happy New Year Theme2,Ευτυχισμένο το Νέο Έτος THEME2
Happy New Year Theme3,Ευτυχισμένο το Νέο Έτος Theme3
Happy New Year Theme4,Ευτυχισμένο το Νέο Έτος Theme4
Happy New Year Theme5,Ευτυχισμένο το Νέο Έτος Theme5
Happy New Year Theme6,Ευτυχισμένο το Νέο Έτος Theme6
Happy New Year Theme7,Ευτυχισμένο το Νέο Έτος Theme7
Wheel Design 1,Wheel Σχέδιο 1
Wheel Design 2,Wheel Σχεδιασμός 2
Look and Feel,Κοίτα και νιώσε
General Settings,Γενικές Ρυθμίσεις
Display Settings,Ρυθμίσεις οθόνης
Theme Scheduling,Θέμα Προγραμματισμός
Text Settings,Ρυθμίσεις κείμενο
Special bonus unlocked,Ειδικό επίδομα ξεκλειδωθεί
You have a chance to win a nice big fat discount. Are you ready?,Έχετε την ευκαιρία να κερδίσετε ένα ωραίο μεγάλο λίπος έκπτωση. Είσαι έτοιμος?
"You can spin the wheel only once. If you win, you can claim your coupon for 1 day only!","Μπορείτε να γυρίσετε τον τροχό μόνο μία φορά. Αν κερδίσετε, μπορείτε να διεκδικήσετε το κουπόνι σας για 1 μόνο ημέρα!"
Email Settings,Ρυθμίσεις email
Only on wheel,Μόνο στο τιμόνι
Email Only,Στείλτε e-mail μόνο
Email & Wheel,Email & Wheel
Fire,Φωτιά
Aqua,Aqua
Wind,Ανεμος
Void,Κενός
Earth,Γη
Return Statuses,επιστροφή Καταστάσεις
Coupon Code,Κωδικός κουπονιού
Customer Email,Email πελατών
Country,Χώρα
Device,Συσκευή
Coupon Used,κουπόνι Μεταχειρισμένο
No,Οχι
Yes,Ναί
Coupon Generated On,Κουπόνι δημιουργούνται σε
Statistics,Στατιστική
Email Marketing,μάρκετινγκ ηλεκτρονικού ταχυδρομείου
User List,Κατάλογος χρηστών
Status,Κατάσταση
Enabled,Ενεργοποιήθηκε
Disabled,άτομα με ειδικές ανάγκες
From Date,Από την ημερομηνία
To Date,Μέχρι σήμερα
Action,Δράση
Slice Settings,Ρυθμίσεις Φέτα
10% OFF,ΕΚΠΤΩΣΗ 10
Not Lucky Today,Δεν Τυχερός Σήμερα
35% OFF,35% OFF
Opps! Sorry,Ωχ! Συγνώμη
15% OFF,15% OFF
Better Luck Next Time,Καλύτερη τύχη την επόμενη φορά
50% OFF,50% ΕΚΠΤΩΣΗ
Try Next Time,Δοκιμάστε Next Time
12% OFF,12% OFF
Come Again,Τι είπες
5% OFF,5% OFF
Try Again,Προσπάθησε ξανά
First Name,Ονομα
Last Name,Επίθετο
Email,ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ
Created Date,δημιουργήθηκε Ημερομηνία
CSV,CSV
Edit,Επεξεργασία
Delete,Διαγράφω
Save Schedule,Αποθήκευση Πρόγραμμα
Back,Πίσω
Save Settings,Αποθήκευση ρυθμίσεων
Email cannot be left blank,Email δεν μπορεί να μείνει κενό
Not a valid email,Δεν είναι μια έγκυρη διεύθυνση ηλεκτρονικού ταχυδρομείου
a discount,έκπτωση
Code copied.,Κωδικός αντιγραφεί.
First name cannot be left blank,Πρώτο όνομα δεν μπορεί να μείνει κενό
Last name cannot be left blank,Τελευταίο όνομα δεν μπορεί να μείνει κενό
Hurrah! You've got,Ζήτω! Εχετε
 discount. Lucky day!,έκπτωση. Τυχερή μέρα!
The coupon code has been sent to you through the email.,Ο κωδικός κουπονιού έχει σταλεί σε σας μέσω του ηλεκτρονικού ταχυδρομείου.
Better luck next time!,Καλύτερη τύχη την επόμενη φορά!
Don't forget to use the discount code at checkout!,Μην ξεχάσετε να χρησιμοποιήσετε τον κωδικό έκπτωσης στο ταμείο!
Enter you email,Εισάγετε το email σας
Try your luck,Δοκίμασε την τύχη σου
Next Time,Την επόμενη φορά
"No, I do not feel lucky","Όχι, δεν αισθάνομαι τυχερός"
Continue,Να συνεχίσει
Enable Theme Scheduling,Ενεργοποίηση Θέμα Προγραμματισμός
Add New Schedule,Προσθήκη νέου Πρόγραμμα
Select number of slices,Επιλέξτε τον αριθμό των φετών
12 Slices,12 Φέτες
8 Slices,8 φέτες
6 Slices,6 φέτες
Select the number of slices to show.,Επιλέξτε τον αριθμό των φετών να δείξει.
Slice Label,Φέτα Label
Coupon Type,κουπόνι Τύπος
Coupon Value,κουπόνι αξίας
Gravity (%),Σοβαρότητα (%)
Fixed,Σταθερός
Percentage,Ποσοστό
Free Shipping,Δωρεάν αποστολή
Theme,Θέμα
Theme Peview,Θέμα Peview
Wheel Design,Wheel Σχεδιασμός
Wheel Peview,Wheel Peview
Wheel Color,Wheel Χρώμα
Change color of the wheel.,Αλλαγή χρώματος του τροχού.
Wheel Text Color,Wheel Χρώμα κειμένου
Change text color of the wheel.,Αλλαγή χρώματος κειμένου του τροχού.
Wheel Background Color,Wheel Χρώμα φόντου
Change background color of wheel.,Αλλαγή χρώματος φόντου του τροχού.
Font Color,Χρώμα γραμματοσειράς
Change font color of text on wheel.,Αλλαγή της γραμματοσειράς χρώμα του κειμένου στο τιμόνι.
Button Background Color,Button Χρώμα φόντου
Change background color of spin button.,Αλλαγή χρώματος φόντου του κουμπιού περιστροφής.
`Try your luck` Button Text Color,`Δοκιμάστε Button luck` Χρώμα κειμένου σας
Change font color of the front `Try your luck` button.,Αλλαγή χρώματος γραμματοσειράς του μπροστινού `Δοκιμάστε το κουμπί σας luck`.
"No, I do not feel lucky text color","Όχι, δεν αισθάνομαι τυχερός χρώμα κειμένου"
"Change font color of No, I do not feel lucky text.","Αλλαγή της γραμματοσειράς χρώμα Όχι, δεν αισθάνομαι τυχερός κείμενο."
Schedule Status,Πρόγραμμα Κατάσταση
Select Date,Επιλέξτε Ημερομηνία
Field cannot be empty.,Το πεδίο δεν μπορεί να είναι κενό.
You can enter only numbers.,Μπορείτε να εισάγετε μόνο αριθμούς.
Number should be greater than 0.,Ο αριθμός πρέπει να είναι μεγαλύτερος από 0.
Field cannot be greater than {#} characters.,Το πεδίο δεν μπορεί να είναι μεγαλύτερη από {#} χαρακτήρες.
Field cannot be less than {#} character(s).,Το πεδίο δεν μπορεί να είναι μικρότερη από {#} χαρακτήρα (ες).
Please enter Email.,Παρακαλώ εισάγετε το Email.
Please enter a valid Email.,Παρακαλώ εισάγετε μια έγκυρη διεύθυνση email.
Invalid date format.,Μη έγκυρη μορφή ημερομηνίας.
Number is not in the valid range. It should be between {1} and {100},Ο αριθμός δεν είναι στην έγκυρη περιοχή. Θα πρέπει να είναι μεταξύ {1} και {100}
Field should be numeric.,Το πεδίο πρέπει να είναι αριθμητικό.
Field can have only upto two decimal values.,Το πεδίο μπορεί να έχει μόνο μέχρι δύο δεκαδικά τιμές.
Email cannot be greater than {#} characters.,Email δεν μπορεί να είναι μεγαλύτερη από {#} χαρακτήρες.
Zip should not have special characters.,Zip δεν θα πρέπει να έχει ειδικούς χαρακτήρες.
Percentage should be in number.,Ποσοστό πρέπει να είναι σε αριθμό.
Percentage should be between 0 and 100.,Ποσοστό πρέπει να είναι μεταξύ 0 και 100.
Size cannot be greater than {#} characters.,Το μέγεθος δεν μπορεί να είναι μεγαλύτερη από {#} χαρακτήρες.
Color could not be greater than {#} characters.,Το χρώμα δεν θα μπορούσε να είναι μεγαλύτερη από {#} χαρακτήρες.
Color is not valid.,Το χρώμα δεν είναι έγκυρη.
Special characters are not allowed.,Ειδικοί χαρακτήρες δεν επιτρέπονται.
Script tags are not allowed.,ετικέτες Σενάριο δεν επιτρέπονται.
Style tags are not allowed.,Στυλ ετικέτες δεν επιτρέπονται.
Iframe tags are not allowed.,ετικέτες iframe δεν επιτρέπονται.
Uploaded file is not an image.,Το αρχείο δεν είναι μια εικόνα.
Uploaded file size must be less than #d.,Φορτωμένα μέγεθος του αρχείου πρέπει να είναι μικρότερο από #d.
Field should not contain HTML tags.,Το πεδίο δεν πρέπει να περιέχουν ετικέτες HTML.
You can enter only positive numbers.,Μπορείτε να εισάγετε μόνο θετικούς αριθμούς.
`From Date` should be smaller than `To Date`,`Από πρόσφατη ημερομηνία θα πρέπει να είναι μικρότερο από το` Για πρόσφατη ημερομηνία
`From Date` already present in a slot.,`Από πρόσφατη ημερομηνία που ήδη υπάρχουν σε μια σχισμή.
`To Date` already present in a slot.,`Να πρόσφατη ημερομηνία παρουσιάσει ήδη σε μια σχισμή.
Coupon Display Options,Επιλογές κουπόνι Οθόνη
Email Subject,Θέμα του μέιλ
Email Template,Πρότυπο email
Email Content,Περιεχόμενο email
Test Email,δοκιμή Email
Send Email,Να στείλετε e-mail
Enable the Extension,Ενεργοποίηση της επέκτασης
Show pull-out tab,Εμφάνιση καρτέλα pull-out
Allow customer to hide/show popup,Αφήστε τον πελάτη να κρύψει / δείξει αναδυόμενο παράθυρο
Upload pull-out tab image,Ανεβάστε πτυσσόμενο καρτέλα εικόνα
Only .png or .jpg file format accepted. File size should not be more than 2 MB.,Μόνο .png ή μορφή αρχείου .jpg δεκτή. Μέγεθος αρχείου δεν θα πρέπει να υπερβαίνει τα 2 ΜΒ.
Display Logo,Εμφάνιση Logo
Upload Logo,Ανεβάστε Logo
Remove logo,logo αφαίρεση
Email Recheck,Στείλτε e-mail Επανέλεγχος
Allow customer to provide coupon code more than one time.,Αφήστε τον πελάτη για την παροχή κωδικό κουπονιού περισσότερες από μία φορές.
Enable Wheel Sound,Ενεργοποίηση τροχού ήχου
Allow sound on rotating the wheel.,Αφήστε τον ήχο για την περιστροφή του τροχού.
Show Fireworks,Εμφάνιση Πυροτεχνήματα
Show fireworks after a customer wins.,Εμφάνιση πυροτεχνήματα μετά από νίκες των πελατών.
Show Customer Name,Εμφάνιση Όνομα πελάτη
Show First Name,Εμφάνιση Όνομα
Show Last Name,Εμφάνιση Επώνυμο
Show Both,Εμφάνιση δύο
Show None,Εμφάνιση Κανένας
Show customer name on the front end,Δείτε το όνομα του πελάτη στο μπροστινό άκρο
Require Customer Name,Απαίτηση Όνομα πελάτη
Require First Name,Απαίτηση Όνομα
Require Last Name,Απαίτηση Επώνυμο
Require Both,Απαίτηση δύο
Require None,Απαίτηση Κανένας
Require customer name on the front end,Απαιτούν το όνομα του πελάτη στο μπροστινό άκρο
Wheel Display Interval,Wheel οθόνης Διάστημα
Days,Ημέρες
Enter the display interval (in days) after which pop will show again (if not used).,Εισάγετε το διάστημα εμφάνισης (σε ημέρες) μετά την οποία pop θα εμφανιστεί ξανά (αν δεν χρησιμοποιείται).
Show Progress Meter,Εμφάνιση μετρητή προόδου
Progress Percentage,Ποσοστό προόδου
Enter the percentage of the progress meter.,Πληκτρολογήστε το ποσοστό του μετρητή προόδου.
Progress Text,Κείμενο Progress
Enter the Text for the progress meter.,Πληκτρολογήστε το κείμενο για το μέτρο της προόδου.
Custom CSS,Προσαρμοσμένη CSS
Add custom CSS code that you want to be executed on the front end,Προσθέστε το προσαρμοσμένο κώδικα CSS που θέλετε να εκτελεστεί στο μπροστινό άκρο
Custom JS,Προσαρμοσμένη JS
Add custom JS code that you want to be executed on the front end,Προσθέστε το προσαρμοσμένο κώδικα JS ότι θέλετε να εκτελεστεί στο μπροστινό άκρο
Enable Mailchimp,Ενεργοποίηση MailChimp
Mailchimp Api Key,MailChimp Api Κλειδί
Mailchimp List,MailChimp Λίστα
Select List,Επιλέξτε Λίστα
Enable Klaviyo,Ενεργοποίηση Klaviyo
Klaviyo Api Key,Klaviyo Api Κλειδί
Klaviyo List,Klaviyo Λίστα
Enable Constant Contact,Ενεργοποίηση Σταθερή Επικοινωνία
Constant Contact Api Key,Σταθερή Επικοινωνία Api Κλειδί
Constant Contact Api Token,Σταθερή Επικοινωνία διακριτικό API
Constant Contact List,Σταθερή λίστα επαφών
Please select atleast one page,Επιλέξτε atleast μία σελίδα
Please select atleast one country,Επιλέξτε atleast μία χώρα
Field cannot be empty,Το πεδίο δεν μπορεί να είναι κενό
Total Coupons Generated,Σύνολο κουπόνια που δημιουργείται
Total Coupons Unused,Σύνολο Κουπόνια Αχρησιμοποίητα
Total Coupons Used,Σύνολο Κουπόνια Μεταχειρισμένο
`Active Date` cannot be greater than `Inactive Date`,"`Active πρόσφατη ημερομηνία δεν μπορεί να είναι μεγαλύτερη από ό, τι` Ανενεργό πρόσφατη ημερομηνία"
`From` Date cannot be greater than `To` Date,"`From` ημερομηνία δεν μπορεί να είναι μεγαλύτερη από ό, τι` To` Ημερομηνία"
Date & Time should be greater than current date time.,Ημερομηνία και ώρα θα πρέπει να είναι μεγαλύτερη από την τρέχουσα ημερομηνία και ώρα.
Total Generated,Σύνολο Generated
Till,Εως
Total Used,Σύνολο Μεταχειρισμένο
Total Unused,Σύνολο Αχρησιμοποίητα
Coupon Statistics (Graphical),Στατιστικά κουπόνι (γραφικό)
Select date,Επιλέξτε ημερομηνία
Generate,Παράγω
Other Statistics,Άλλες Στατιστικά
Country Statistics,χώρα Στατιστικά
Device Statistics,Στατιστικά στοιχεία συσκευής
Coupons List,Κουπόνια
Minimum Screen Size,Ελάχιστο μέγεθος οθόνης
Smartphone (320x480),Smartphone (320x480)
Tablet Portrait(768x1024),Tablet πορτραίτο (768x1024)
Tablet Landscape (1024x768),Tablet Τοπίο (1024x768)
Laptop (1366x768),Laptop (1366x768)
Desktop(1600x1080),Desktop (1600x1080)
Smartphones only,μόνο smartphones
Maximum Display Frequency,Η μέγιστη συχνότητα εμφάνισης
Every Visit,Κάθε Επίσκεψη
One Visit per hour,Μία επίσκεψη ανά ώρα
One visit per day,Μια επίσκεψη ανά ημέρα
One visit per week,Μια επίσκεψη την εβδομάδα
One visit per month,Μια επίσκεψη ανά μήνα
Show Spin Wheel on the front end after the specified time,Εμφάνιση σπινάρισμα των τροχών στο μπροστινό άκρο μετά την καθορισμένη ώρα
Hide Spin Wheel After,Απόκρυψη σπινάρισμα των τροχών Μετά
Always Display,πάντα Εμφάνιση
10 Seconds,10 δευτερόλεπτα
20 Seconds,20 Δευτερόλεπτα
30 Seconds,30 δευτερόλεπτα
40 Seconds,40 Δευτερόλεπτα
Choose the time interval after which the Spin Wheel on the front end will hide automatically,Επιλέξτε το χρονικό διάστημα μετά το οποίο η περιστροφή του τροχού στο μπροστινό άκρο θα κρύψει αυτόματα
Set Fix Time,Ρύθμιση ώρας Fix
Active Date/Time,Ενεργή Ημερομηνία / Ώρα
Expire Date/Time,Λήγει Ημερομηνία / Ώρα
Whom to show,Ποιον να δείχνουν
All Visitors,Όλοι οι επισκέπτες
New Visitors,νέα Επισκέπτες
Returning Visitors,επιστρέφοντας Επισκέπτες
Select whom to show the popup.,Επιλέξτε ποιον να δείξει το αναδυόμενο παράθυρο.
When to Show,Πότε να Εμφάνιση
Immediately,Αμέσως
After Time(seconds),Μετά Χρόνος (δευτερόλεπτα)
When scroll down(%),Όταν μετακινηθείτε προς τα κάτω (%)
When Exit,όταν Έξοδος
Select when to display the popup.,Επιλέξτε πότε θα εμφανιστεί το αναδυόμενο παράθυρο.
Enter time (In Seconds),Πληκτρολογήστε το χρόνο (σε δευτερόλεπτα)
Enter time in seconds after which you want to display spin wheel pop up.,Εισάγετε το χρόνο σε δευτερόλεπτα μετά από την οποία θέλετε να εμφανίσετε την ολίσθηση των τροχών pop up.
Enter Scroll Percentage,Εισάγετε Scroll Ποσοστό
Enter scroll percentage after which you want to display spin wheel pop up. Do no enter % sign.,Εισάγετε SCROLL ποσοστό μετά από την οποία θέλετε να εμφανίσετε την ολίσθηση των τροχών pop up. δεν εισέρχονται% σημάδι.
Geo Location,Geo Τοποθεσία
World Wide,Παγκόσμιος
Display selected areas only,Εμφάνιση επιλεγμένες περιοχές μόνο
Do not display selected areas,Να μην εμφανίζεται επιλεγμένες περιοχές
Select Geo Location where you want to show the popup.,Επιλέξτε Geo Τοποθεσία όπου θέλετε να εμφανιστεί το αναδυόμενο παράθυρο.
Select countries.,Επιλέξτε χώρες.
Title Text,Τίτλος Κείμενο
Subtitle Text,υπότιτλος Κείμενο
Rules Text,κανόνες Κείμενο
One rule should be entered in one line in order to show it on pop up point wise.,Ένας κανόνας θα πρέπει να εισάγονται σε μία γραμμή για να το δείξει σε pop up σημείο σοφός.
Are your sure?,Είσαι σίγουρος?
Please enter a valid color code,Παρακαλώ εισάγετε έναν έγκυρο κωδικό χρώματος
`Active Date` cannot be greater than `Expire Date`,"`Active πρόσφατη ημερομηνία δεν μπορεί να είναι μεγαλύτερη από ό, τι` Λήξη πρόσφατη ημερομηνία"
The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is: ,Το ποσό της βαρύτητας δεν είναι σε έγκυρο εύρος. Θα πρέπει να είναι Περιοδο 1 και 100. Το σύνολο είναι:
No list exists for this API key.,Δεν υπάρχει κατάλογος για αυτό το κλειδί API.
No. of times,Πλήθος φορές
Date,Ημερομηνία
Please upload an image file.,Παρακαλώ ανεβάστε ένα αρχείο εικόνας.
Note: select time in GMT only.,Σημείωση: Επιλέξτε το χρόνο μόνο σε GMT.
This slot is already available.,Η υποδοχή αυτή είναι ήδη διαθέσιμη.
